begin initialization: 
1:	1	0.202568	0.22127	0.110611	0.31534	0.305981	0.190082	0.200562	0.0840892	0.197003	0.316392	0.04883	-0.0947568	0.141095	0.0775826	0.253798	0.348652	0.393866	0.167632	-0.0279963	0.269797	0.298776	0.171529	0.303299	0.1106	-0.00734579	0.21969	0.379788	0.216558	-0.241504	0.379153	0.114958	-0.0227108	-0.778355	0.138651	0.622306	0.0882102	0.395965	0.184526	0.254222	0.365265	0.0501067	-0.0685195	0.173538	0.570327	-0.100009	0.0772501	0.173282	0.257603	0.167899	0.262226	0.288151	0.0997882	0.208335	0.160088	0.00743876	0.316212	0.218239	-0.262718	0.0619658	-0.138536	0.22307	0.373012	0.2611	0.157976	0.33086	0.427052	0.223259	0.249545	0.086887	0.380852	0.458935	0.156237	1	0.771882	0.261444	0.289	0.167274	0.218073	0.0593554	0.218176	0.39305	0.156937	0.178625	0.0598199	0.28148	0.242562	0.153986	-0.0199225	0.332374	0.199553	0.0483043	0.12305	0.208889	0.338372	0.304082	0.26023	0.216047	0.319882	0.100503	0.271624	0.438973	0.486246	-0.909634	0.188767	-0.01892	0.238605	0.178682	0.299413	0.152922	0.271527	0.0219309	0.152743	0.285645	0.774107	0.116556	0.151688	0.175239	0.771882	0.457361	0.225911	0.127031	0.339499	0.198483	0.109231	0.321446	0.143659	0.330072	0.266157	0.0393161	-0.0431153	0.46455	0.170282	0.123486	-0.0964946	0.179259	-0.0659534	0.557484	0.0676882	0.348004	0.411465	-0.104011	0.188003	0.0913626	0.102241	-0.226951	0.280714	0.01273	-0.194565	0.128597	0.26815	0.094827	0.143384	0.193382	-0.0285891	0.00738507	0.374693	0.248007	0.301644	-0.103851	0.382511	0.0722175	0.242784	0.416193	0.376404	0.408416	0.135242	0.148612	0.180849	0.273784	0.273559	0.286799	0.131407	0.376136	0.0042556	0.293346	0.28184	0.353497	-0.0812213	0.159927	0.222995	0.311183	0.18556	0.307572	0.116199	0.246737	0.167401	0.152323	0.204721	0.0553751	0.160417	0.00220939	0.281016	0.242639	0.178498	0.0448983	0.0297392	0.1601	0.0390918	0.0130419	0.447127	0.248757	0.124433	0.322019	0.30298	0.372446	0.42974	0.295013	0.273639	0.348253	0.130074	0.0823602	0.0605436	0.158439	0.201491	0.262707	0.0990294	0.17496	0.190393	0.474066	0.222784	0.161776	0.0905631	0.194366	0.189834	0.294312	0.27679	0.26164	0.383129	0.41065	0.265008	0.414069	0.332865	0.187164	0.227659	0.426116	0.177234	0.148132	0.195408	0.287582	0.2402	0.387583	0.225714	0.134325	-0.0378415	0.25007	-1	0.156136	0.122174	0.00507153	0.381746	0.103798	-0.0238361	0.276738	0.255595	0.395122	0.280844	0.114744	0.198494	0.170434	0.17588	-0.314005	0.151597	-0.00153002	0.375842	0.564028	-0.4203	0.125149	0.0632577	0.234798	0.0924018	0.345077	0.137722	0.147269	0.204944	-0.0170607	0.243332	-0.0796498	0.533955	0.142308	0.242541	0.140523	0.215084	0.249888	0.179544	0.102397	-0.00180067	0.205791	0.0534616	0.182375	0.378233	0.0522694	0.122395	0.27551	0.0847293	0.299641	0.421189	0.114664	0.0816086	0.195992	0.213281	0.0409928	0.275369	0.0304919	0.180676	0.142891	-0.0528844	-0.996426	-0.0615017	0.248721	-0.0544549	0.119751	0.152613	0	-0.0540208	0.00180734	0.288364	0.295789	0.424892	0.464177	0.130599	0.35812	0.150055	0.0259331	0.176059	0.405814	0.154116	0.21661	-0.0214662	0.769831	0.0725755	0.186873	0.13487	0.0653112	-0.0177587	-0.252732	0.550802	0.234383	0.452294	-0.223012	1	-0.434364	0.339553	0.0273363	-0.0670585	-0.220959	0.266661	-0.0262524	0.855182	0.414617	-0.44355	0.226249	-1	0.199778	-0.0967448	0.194878	0.229632	-0.0619954	0.253416	1	0	0.376982	-0.0899188	0.527083	0.284973	0.445323	0.244616	0.37797	0.220019	0.549309	0.0652649	-0.305189	0.190892	0.57467	0.0351604	-0.136168	0.43143	0.554267	0.370494	0.261205	0.247725	0.235458	0.603002	0.392408	0.231217	0.367576	0.221104	0.171845	0.23402	0.707107	0.121148	0.357507	0.320688	0.264446	0.15608	0.275793	-0.484054	0.0493057	0.177978	0.268044	0.174005	0.328313	0.20353	0.295755	0.237685	0.240807	0.438782	0.015871	0.277524	0.261929	0.386953	-0.0430889	0.260889	-0.0508765	0.0966363	0.0569494	0.342752	0.333594	0.171096	0.199555	0.255153	0.00606894	0.315559	0.247355	0.224504	0.815479	0.257242	-0.210969	0.143392	0.465742	0.269758	0.212482	0.240183	0.00165933	0.255531	0.225136	0	0.233382	0	0.659226	0.222678	1	0.10685	-0.00291926	0.180512	0.36565	-0.00461803	0.0334388	0.128704	0.157063	0.133407	0.317639	0.398249	-0.269681	0.217947	0.45452	0.645696	0.0626532	0.494583	0.225815	0.239308	0.0455232	0.0103813	-0.0407052	0.439606	0.156023	0.535871	0.419156	0.117005	0.157446	0.311627	0.340068	0.104565	0.202705	0.0440363	0.108623	0.288581	0.226112	0.167139	0.371981	0.565324	0.527506	0.277513	0.11887	0.234218	0.0838583	-0.0457562	0.355414	0.251558	0.312303	0.17708	-0.158826	0.361222	0.271558	0.466237	0.27398	0.00568513	0.456432	0.319421	0.56205	0.383248	0.0436044	-0.190083	0.157552	0.110667	0.251756	0.208321	0.137416	0.345803	0.323852	0.258308	0.0826647	0.271615	0.126749	0.381662	0.399533	-0.108639	-0.101542	0.158742	0.484631	0.294567	0.289379	0.425018	0.472372	0.321185	0.298046	0.248556	0.0457093	0.0280503	0.529574	0.386582	0.49421	0.88685	0.480407	0.071388	0.336553	0.226863	0.269476	0.811478	-0.133047	0.450802	0.139253	-0.298342	0.141194	0.486091	0.177643	-0.151807	-0.952	0.327384	0.212589	0.411704	0.355811	0.224812	0.158161	0.212579	-0.252262	0.46347	0.179963	0.210256	0.426143	0.084889	0.678852	0.473696	0.303508	0.323364	0.178296	0.0414592	0.326799	0.510819	0.202157	0.397892	-0.0217698	-0.0232726	-0.223256	0.428662	0.444811	0.197655	0.243644	0.163881	0.32943	0.130168	-0.0218598	0.245746	0.121019	0.205596	-0.0087912	0.117411	0.408249	0.127225	-0.309487	0.254463	-1	0.949915	-1	0.206724	0.440579	0.220544	0	0	-1	0.252377	0.445509	0.276198	0.365194	-0.0200896	0.462196	0.0587388	0.410118	0.37007	0.0340717	0.31962	0.571561	0.475763	0.558604	0.181576	0.0393665	-0.172032	0.286947	0.172322	0.119823	-0.580629	-0.148014	0.472197	-0.587853	0.280363	0	0.441518	0.1856	0.186059	-0.00976386	0.07953	0.189111	0.152731	0.565621	0.402623	0.266313	0.300063	0.206143	0.484514	0.0894385	0.292698	-0.0779616	0	0.18953	0.529432	0.524291	0.00246377	-0.00427908	0.342578	0.0926863	0.308552	0.0103828	0.568383	0.287961	0.113979	0.174154	0.319975	0.364732	0.307542	0.0882923	0.130157	-0.00404385	0.288102	-0.124643	0.270366	0	-0.123222	0.921988	-0.694963	0.154609	0.374899	0.166639	0.298005	-0.150635	-0.295455	0.173687	0	0.195308	-0.077072	-0.0813156	0.23128	0.0166063	-0.308139	0.22845	0.122204	0.359547	0.232691	-0.128295	0.672405	0.305999	0.314587	0.270813	0.103428	0.11348	-0.136677	0.0515134	-0.0797521	-0.202423	0.222836	-0.395645	0.713905	0.203838	0.139879	0.351304	0.365196	0.599164	0.508579	-0.0115855	0.180899	-0.0258052	0	-0.0677799	0.14301	0.314288	0.151798	-0.05414	0.176515	-0.293136	0.164241	0.270612	0.149201	0.0804119	0.241318	0.265344	-0.191453	-0.0644942	0.352572	0.21433	0.302166	0.575085	0.310628	0.223157	0.02938	0.0188324	0.31662	0.0700493	-0.0983374	-0.212598	0.191567	0.109454	0.0511029	0.339603	0.165657	0.145671	0.539977	0.295112	-0.03661	0.139613	0.218446	0.433504	0.227311	-0.117129	0.0305194	0.0400268	0.174937	0.256924	-0.189914	0.225538	-0.288675	0.334349	0.153932	0.137671	0.172614	0.616137	0.220296	0.334545	-0.0415153	0.365213	-0.00193702	0.173215	0.19346	0.0755439	0.349197	0.0813173	0.0221782	-0.364228	1	0.28086	-0.149378	0.183322	0.179126	0.0293643	-0.242121	0	0.308736	0.795974	-0.966673	0	0.370367	0.536321	-0.766236	0.243601	0.444216	0.365008	0.37711	0.365694	0.220672	0.824666	-0.259027	0.0253503	-0.0182176	0.585315	-0.236659	0	0.451934	0.439444	0.189099	0.331826	-0.0321875	0.353014	0.0526031	0.636364	0.346366	0	0.177132	0.410643	0.994319	0.200907	0.647002	0.360235	-0.0116772	-0.550498	-0.00822668	-0.105845	0.28388	0.129692	0.338921	0.608645	0.152206	0	0.117617	-0.124934	0.146426	0.552243	0.122249	0.248966	0.534583	1	0	-0.156566	0.131262	0.485093	0.0583871	0.213936	0.368969	0.211047	0.233908	0.941202	0.253466	0.994319	-1	0	0.457485	0.407977	0.161035	0.270839	0	0	0.199327	-0.444247	0	-0.102832	0.583938	-0.025047	-0.173465	0.203777	0.00527205	-1	0.0950194	0.602025	0.0118981	0.147239	0.345159	-0.204201	0.271707	0.234804	-0.210033	0.43424	0.181579	0.0832906	0.344288	0.14756	0.432746	1	0.943602	0.318311	-0.132136	-0.351459	0.738121	0.4493	1	0.632245	-0.716922	0.770707	0.152595	-0.0216505	1	-0.0189212	0.82741	0.137247	0.97886	0.155203	0.660785	-0.129985	0.325191	0.699946	0	0.804684	-1.44057e-16	-1	0.941202	0.675295	0	0.586853	0.103231	0.590853	0.580877	0.964364	0.081206	1	0.688252	-0.0119564	0.591703	0.0940066	0.314321	0.426137	0.745903	0.599201	0.332973	0.300197	0.54115	0.177015	0.563926	0.190007	0.615694	0.770529	0.00788982	1	0.382252	0.300586	0.0420945	0.175131	-0.19886	0.112269	0.38171	0.330953	0.0901476	0.202735	0.0561501	-0.142766	0.118081	0.175523	-0.280348	0.951623	0.120765	0.205058	0	0.0878757	0.348125	0.100272	-0.128559	-0.643434	0.343666	0.673144	0.22622	0.684306	0.0651143	0.389136	0.53	-0.00932464	0.452621	-0.152272	-1	0.0786176	-0.314036	-0.207488	0.228639	0.0670283	0.669838	0.235824	0.739834	-0.342317	-0.716093	-0.086929	0.347198	0.0505185	0.106441	0.42439	0.206991	-0.242479	-0.238343	-0.359049	0.255771	0.134819	0.370629	0.405599	-0.104894	0.158877	-0.489272	-0.285889	-0.20429	0.808967	-0.0874804	-1	-0.348349	-0.185032	0.424788	0.166892	0.0606152	0.244447	0.198193	0.278552	0.341804	0.242881	0.264353	0.239189	0.284287	0.214013	0.333099	0.0197945	-0.138948	-0.332987	0.379784	1	0.535925	1	0	0.258399	0.667625	0.139298	-0.331421	-0.119697	0.305995	-0.231194	0.466371	0.207242	0.535803	0.0751646	0.458689	-0.0440989	0.0981872	0.0545027	0.919517	0.202351	-0.147946	0.147323	0.395362	-0.0441093	-0.0344347	0.489621	0.450517	0.153659	0.637914	0.562133	0.382239	0.0877512	-0.063751	0.318799	0.288552	0.322042	-0.00769092	1	-0.206752	0	0.358939	0.460114	0.288467	0.801948	0.562451	0.259472	0.453423	-0.909634	0.0565338	0.0423511	-1	0.181639	-0.117851	0.240126	0.204274	0	-0.086084	-0.113466	1	0.383089	0.0990514	0.036173	0.975501	-0.608953	0.057734	-0.233391	0.323702	-0.674313	-0.450194	-0.120529	0.0438248	1	0.32588	-0.17452	0.23184	-1	0.113731	0.857493	0.189989	0	0.405831	1	-0.585402	-1	0.264714	0.283175	-0.221261	0.262561	0.0757088	-0.315791	0.239351	0.456329	0.884268	0.122475	0.365886	0.501584	0.768095	0	0	-0.583638	0	0.263793	0	-0.482614	0.0383657	0	-0.60898	0.0963296	-0.020509	0.178247	0.036634	0.42301	0.145163	0.742545	0.670201	-0.182373	-0.585096	0.192794	0.519688	1	0.0218299	-0.635765	0.443581	0.404226	-0.00859479	0.953966	-0.150316	0.539412	0.0309287	0.808476	1	0	-0.216417	1	-0.658853	-0.046236	-0.612783	0.976954	0.0689225	0.51744	-0.0688853	0.616889	0.391971	-0.107857	1	0.0360737	-0.148894	0.832584	0.519342	-0.0867292	0	-0.566646	-0.366032	0.242761	0	-0.832037	-0.259205	-0.385435	-0.00381206	0.367607	0.0326411	0	-0.200251	0.155066	0	0.0415153	0	-0.249828	0.725644	0.220301	0.425263	0	0.170902	-0.438108	0.7119	-0.5547	0	-0.57735	-0.116015	0.130873	0.0962492	0.625461	0.0428877	-0.320229	0.242213	0.191889	-0.174664	-1	-0.504833	0.705979	0.385604	-0.183434	-0.00413212	0.0654216	0.217332	0.417138	0.119573	0.139309	0	0.640268	0.184102	0.192122	-1	0.16695	0.79557	-0.631682	0.0978793	0.368942	0.369287	-1	0	0	0	0.900183	0.699155	0.187311	1	0	0	0.404969	-0.223283	-0.129996	0.786247	0.528925	-0.40132	0	0.972967	0.0599488	1	0.551072	-0.341395	-1	-1	-0.119848	0	0	1	0.501158	0.70069	0.507902	0.238927	0.149725	0.131444	0.391381	0.376496	-0.653135	0.830248	0.910353	-0.130958	0.697097	0.966207	0.424461	0.638241	0.109332	0.840158	-0.273165	0.425526	-0.970906	0.3564	0.198027	-0.0749845	0.258351	0.759844	-0.0417066	0.0564615	0	-0.137919	0	0	1	-0.771882	-0.744013	0.630643	0.293056	0.679285	0.906034	-0.0750532	0	0.126789	0	0.365371	0	0	0	0	0	0.19491	0.429574	-0.971467	-0.635765	-0.109616	-1	0.886366	0	-0.885174	0	0	0.575513	1	-0.792613	0	0.303989	-0.635765	-0.941202	0	0	0	0	-0.965025	0	0.147382	-0.78041	-0.33541	-0.954901	0	0	0	0	0	0.56265	0	0	0	0	0	0	-0.745903	0	0	0	0.673965	-0.187373	0	0	0	0	0	0	0	0	1	0	-1	-0.666054	-1	0.745903	0	0	0	0	0.675731	0.106441	0	-0.618142	0.289454	-0.632456	-0.963083	0	0.520134	0	1	-1	0	1	1	0	0	1	0.771882	0	-1	0.617912	1	0	0	0.321642	0.876774	-1	-0.666054	0.745631	0.774597	0.737994	-0.280802	0	-0.0875954	0.999898	-0.428731	0.323575	0.181229	0	0.279205	-0.965025	0	-0.337845	0.112269	0.497001	0.566633	1	-0.624332	0	0.434065	0.473804	-1	-0.0217625	0	0	0	0	0	-1	-0.0719192	0	-0.0841674	0.550498	0	0.494367	0.65413	0.754012	0.5547	0.128264	-1	0.255744	0	0.0228735	-0.792776	0	0.300976	0	0	0.495757	0	-0.774798	0	0	0.9413	0	0	-0.0520541	0	-1	0.497001	1	0	-0.615928	0.228541	0.723738	0.700571	1	-0.0659123	-0.8	0.357467	0	0	-0.0440702	0.918251	-0.141576	-1	0	0.611673	1	-1	0	-0.941202	0	0.450599	0.998405	0	0	0	0	0	0.464085	0	0	1	0	0.745903	-1	-0.732387	0	0	0.618142	0	0	-0.0512203	0	0.253416	0.277424	0	0.465715	0	0.863555	0.334785	0.446859	0	0	0	-0.745903	-0.745903	1	0	0	-1	1	-0.157896	0	-0.362387	0	0	1	0	0	0	0	-0.432746	0.711663	-1	0	0	0.988982	1	0	-1	0	-1	0	-1	0.778355	-0.97053	0	-0.780736	0	0	0.867514	0	0.56209	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	-0.992891	0	0	-0.921988	0	0	0	0	0	0.612906	0	0.978562	0	1	0	0	0.629159	0	1	-0.771882	0.316228	0	0	0	0	0	0.67797	0	0	0	0	0.208018	0	-1	0	0	0	0	0	1	0.745903	0	-0.967357	0	0	0	0	0	0	0	0.0228735	0	0	1	-0.0687665	1	0	1	0	0	0	0	0	-1	0	0	0	-1	0	0.0564615	0	0	0	0	0	0.240958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
